Accident,Level,Parent,Code
earth-drilling,3,"machine, machinery",W31.0,,,,,
earthmoving or scraping,3,"machine, machinery",W31.89,,,,,
excavating,3,"machine, machinery",W31.89,,,,,
forging machine,3,"machine, machinery",W31.1,,,,,
gas turbine,3,"machine, machinery",W31.3,,,,,
hot,3,"machine, machinery",X17,,,,,
internal combustion engine,3,"machine, machinery",W31.3,,,,,
land drill,3,"machine, machinery",W31.0,,,,,
lathe,3,"machine, machinery",W31.1,,,,,
lifting(devices),3,"machine, machinery",W24.0,,,,,
metal drill,3,"machine, machinery",W31.1,,,,,
metalworking(industrial),3,"machine, machinery",W31.1,,,,,
"milling, metal",3,"machine, machinery",W31.1,,,,,
mining,3,"machine, machinery",W31.0,,,,,
molding,3,"machine, machinery",W31.2,,,,,
overhead plane,3,"machine, machinery",W31.2,,,,,
"power press, metal",3,"machine, machinery",W31.1,,,,,
prime mover,3,"machine, machinery",W31.3,,,,,
printing,3,"machine, machinery",W31.89,,,,,
radial saw,3,"machine, machinery",W31.2,,,,,
recreational,3,"machine, machinery",W31.81,,,,,
roller-coaster,3,"machine, machinery",W31.81,,,,,
"rolling mill, metal",3,"machine, machinery",W31.1,,,,,
sander,3,"machine, machinery",W31.2,,,,,
seabed drill,3,"machine, machinery",W31.0,,,,,
shaft,3,"machine, machinery",,,,,,
hoist,4,shaft,W31.0,,,,,
lift,4,shaft,W31.0,,,,,
specified NEC,3,"machine, machinery",W31.89,,,,,
spinning,3,"machine, machinery",W31.89,,,,,
steam engine,3,"machine, machinery",W31.3,,,,,
transmission,3,"machine, machinery",W24.1,,,,,
undercutter,3,"machine, machinery",W31.0,,,,,
water driven turbine,3,"machine, machinery",W31.3,,,,,
weaving,3,"machine, machinery",W31.89,,,,,
woodworking or forming(industrial),3,"machine, machinery",W31.2,,,,,
mammal(feces) (urine),2,with,W55.89,,,,,
bull,3,mammal(feces) (urine),,,,,,
cat,3,mammal(feces) (urine),,,,,,
cow,3,mammal(feces) (urine),,,,,,
goat,3,mammal(feces) (urine),,,,,,
hoof stock,3,mammal(feces) (urine),,,,,,
horse,3,mammal(feces) (urine),,,,,,
marine,3,mammal(feces) (urine),W56.39,,,,,
dolphin,4,marine,,,,,,
orca,4,marine,,,,,,
sea lion,4,marine,,,,,,
specified NEC,4,marine,W56.39,,,,,
bite,5,specified NEC,W56.31,,,,,
strike,5,specified NEC,W56.32,,,,,
pig,3,mammal(feces) (urine),,,,,,
raccoon,3,mammal(feces) (urine),,,,,,
rodent,3,mammal(feces) (urine),,,,,,
sheep,3,mammal(feces) (urine),,,,,,
specified NEC,3,mammal(feces) (urine),W55.89,,,,,
bite,4,specified NEC,W55.81,,,,,
strike,4,specified NEC,W55.82,,,,,
marine,2,with,,,,,,
animal,3,marine,W56.89,,,,,
bite,4,animal,W56.81,,,,,
dolphin,4,animal,,,,,,
fish NEC,4,animal,,,,,,
mammal,4,animal,,,,,,
orca,4,animal,,,,,,
sea lion,4,animal,,,,,,
shark,4,animal,,,,,,
strike,4,animal,W56.82,,,,,
meat,2,with,,,,,,
grinder(domestic),3,meat,W29.0,,,,,
industrial,4,grinder(domestic),W31.82,,,,,
nonpowered,4,grinder(domestic),W27.4,,,,,
slicer(domestic),3,meat,W29.0,,,,,
industrial,4,slicer(domestic),W31.82,,,,,
merry go round,2,with,W31.81,,,,,
"metal, hot(liquid) (molten) NEC",2,with,X18,,,,,
millipede,2,with,W57,,,,,
nail,2,with,W45.0,,,,,
gun,3,nail,W29.4,,,,,
needle(sewing),2,with,W27.3,,,,,
hypodermic,3,needle(sewing),W46.0,,,,,
contaminated,4,hypodermic,W46.1,,,,,
object(blunt) NEC,2,with,,,,,,
hot NEC,3,object(blunt) NEC,X19,,,,,
legal intervention,3,object(blunt) NEC,,,,,,
sharp NEC,3,object(blunt) NEC,W45.8,,,,,
inflicted by other person NEC,4,sharp NEC,W45.8,,,,,
stated as,5,inflicted by other person NEC,,,,,,
intentional homicide(attempt),6,stated as,,,,,,
legal intervention,4,sharp NEC,,,,,,
self-inflicted,4,sharp NEC,X78.9,,,,,
orca,2,with,W56.29,,,,,
bite,3,orca,W56.21,,,,,
strike,3,orca,W56.22,,,,,
overhead plane,2,with,W31.2,,,,,
paper(as sharp object),2,with,W26.2,,,,,
paper-cutter,2,with,W27.5,,,,,
parrot,2,with,W61.09,,,,,
bite,3,parrot,W61.01,,,,,
strike,3,parrot,W61.02,,,,,
pig,2,with,W55.49,,,,,
bite,3,pig,W55.41,,,,,
strike,3,pig,W55.42,,,,,
"pipe, hot",2,with,X16,,,,,
pitchfork,2,with,W27.1,,,,,
plane(metal) (wood),2,with,W27.0,,,,,
overhead,3,plane(metal) (wood),W31.2,,,,,
"plant thorns, spines, sharp leaves or other mechanisms",2,with,W60,,,,,
powered,2,with,,,,,,
garden cultivator,3,powered,W29.3,,,,,
"household appliance, implement, or machine",3,powered,W29.8,,,,,
saw(industrial),3,powered,W31.2,,,,,
hand,4,saw(industrial),W29.8,,,,,
printing machine,2,with,W31.89,,,,,
psittacine bird,2,with,W61.29,,,,,
bite,3,psittacine bird,W61.21,,,,,
macaw,3,psittacine bird,,,,,,
parrot,3,psittacine bird,,,,,,
strike,3,psittacine bird,W61.22,,,,,
pulley(block) (transmission),2,with,W24.0,,,,,
agricultural operations,3,pulley(block) (transmission),W30.89,,,,,
raccoon,2,with,W55.59,,,,,
bite,3,raccoon,W55.51,,,,,
strike,3,raccoon,W55.52,,,,,
radial-saw(industrial),2,with,W31.2,,,,,
radiator(hot),2,with,X16,,,,,
rake,2,with,W27.1,,,,,
rattlesnake,2,with,X58,,,,,
reaper,2,with,W30.0,,,,,
reptile,2,with,W59.89,,,,,
lizard,3,reptile,,,,,,
snake,3,reptile,,,,,,
specified NEC,3,reptile,W59.89,,,,,
bite,4,specified NEC,W59.81,,,,,
crushing,4,specified NEC,W59.83,,,,,
strike,4,specified NEC,W59.82,,,,,
turtle,3,reptile,,,,,,
rivet gun(powered),2,with,W29.4,,,,,
road scraper,2,with,,,,,,
rodent(feces) (urine),2,with,W53.89,,,,,
bite,3,rodent(feces) (urine),W53.81,,,,,
mouse,3,rodent(feces) (urine),W53.09,,,,,
bite,4,mouse,W53.01,,,,,
rat,3,rodent(feces) (urine),W53.19,,,,,
bite,4,rat,W53.11,,,,,
specified NEC,3,rodent(feces) (urine),W53.89,,,,,
bite,4,specified NEC,W53.81,,,,,
squirrel,3,rodent(feces) (urine),W53.29,,,,,
bite,4,squirrel,W53.21,,,,,
roller coaster,2,with,W31.81,,,,,
rope  NEC,2,with,W24.0,,,,,
agricultural operations,3,rope  NEC,W30.89,,,,,
saliva,2,with,,,,,,
sander,2,with,W29.8,,,,,
industrial,3,sander,W31.2,,,,,
saucepan(hot) (glass) (metal),2,with,X15.3,,,,,
saw,2,with,W27.0,,,,,
band(industrial),3,saw,W31.2,,,,,
bench(industrial),3,saw,W31.2,,,,,
chain,3,saw,W29.3,,,,,
hand,3,saw,W27.0,,,,,
"sawing machine, metal",2,with,W31.1,,,,,
scissors,2,with,W27.2,,,,,
scorpion,2,with,X58,,,,,
screwdriver,2,with,W27.0,,,,,
powered,3,screwdriver,W29.8,,,,,
sea,2,with,,,,,,
"anemone, cucumber or urchin(spine)",3,sea,X58,,,,,
lion,3,sea,W56.19,,,,,
bite,4,lion,W56.11,,,,,
strike,4,lion,W56.12,,,,,
serpent,2,with,,,,,,
sewing-machine(electric) (powered),2,with,W29.2,,,,,
not powered,3,sewing-machine(electric) (powered),W27.8,,,,,
shaft(hoist) (lift) (transmission) NEC,2,with,W24.0,,,,,
agricultural,3,shaft(hoist) (lift) (transmission) NEC,W30.89,,,,,
shark,2,with,W56.49,,,,,
bite,3,shark,W56.41,,,,,
strike,3,shark,W56.42,,,,,
sharp object(s),2,with,W26.9,,,,,
specified NEC,3,sharp object(s),W26.8,,,,,
shears(hand),2,with,W27.2,,,,,
powered(industrial),3,shears(hand),W31.1,,,,,
domestic,4,powered(industrial),W29.2,,,,,
sheep,2,with,W55.39,,,,,
bite,3,sheep,W55.31,,,,,
strike,3,sheep,W55.32,,,,,
shovel,2,with,W27.8,,,,,
steam,3,shovel,,,,,,
snake(nonvenomous),2,with,W59.19,,,,,
bite,3,snake(nonvenomous),W59.11,,,,,
crushing,3,snake(nonvenomous),W59.13,,,,,
strike,3,snake(nonvenomous),W59.12,,,,,
spade,2,with,W27.1,,,,,
spider(venomous),2,with,X58,,,,,
spin-drier,2,with,W29.2,,,,,
spinning machine,2,with,W31.89,,,,,
splinter,2,with,W45.8,,,,,
sports equipment,2,with,W21.9,,,,,
staple gun(powered),2,with,W29.8,,,,,
steam,2,with,X13.1,,,,,
engine,3,steam,W31.3,,,,,
inhalation,3,steam,X13.0,,,,,
pipe,3,steam,X16,,,,,
shovel,3,steam,W31.89,,,,,
stove(hot) (kitchen),2,with,X15.0,,,,,
"substance, hot NEC",2,with,X19,,,,,
molten(metal),3,"substance, hot NEC",X18,,,,,
sword,2,with,W26.1,,,,,
assault,3,sword,X99.2,,,,,
stated as undetermined whether accidental or intentional,3,sword,Y28.2,,,,,
suicide(attempt),3,sword,X78.2,,,,,
tarantula,2,with,X58,,,,,
thresher,2,with,W30.0,,,,,
tin can lid,2,with,W26.8,,,,,
toad,2,with,W62.1,,,,,
toaster(hot),2,with,X15.1,,,,,
tool,2,with,W27.8,,,,,
hand(not powered),3,tool,W27.8,,,,,
auger,4,hand(not powered),W27.0,,,,,
axe,4,hand(not powered),W27.0,,,,,
can opener,4,hand(not powered),W27.4,,,,,
chisel,4,hand(not powered),W27.0,,,,,
fork,4,hand(not powered),W27.4,,,,,
garden,4,hand(not powered),W27.1,,,,,
handsaw,4,hand(not powered),W27.0,,,,,
hoe,4,hand(not powered),W27.1,,,,,
ice-pick,4,hand(not powered),W27.4,,,,,
kitchen utensil,4,hand(not powered),W27.4,,,,,
manual,4,hand(not powered),,,,,,
lawn mower,5,manual,W27.1,,,,,
sewing machine,5,manual,W27.8,,,,,
meat grinder,4,hand(not powered),W27.4,,,,,
needle(sewing),4,hand(not powered),W27.3,,,,,
hypodermic,5,needle(sewing),W46.0,,,,,
contaminated,6,hypodermic,W46.1,,,,,
paper cutter,4,hand(not powered),W27.5,,,,,
pitchfork,4,hand(not powered),W27.1,,,,,
rake,4,hand(not powered),W27.1,,,,,
scissors,4,hand(not powered),W27.2,,,,,
screwdriver,4,hand(not powered),W27.0,,,,,
specified NEC,4,hand(not powered),W27.8,,,,,
workbench,4,hand(not powered),W27.0,,,,,
hot,3,tool,X17,,,,,
powered,3,tool,W29.8,,,,,
blender,4,powered,W29.0,,,,,
commercial,5,blender,W31.82,,,,,
can opener,4,powered,W29.0,,,,,
commercial,5,can opener,W31.82,,,,,
chainsaw,4,powered,W29.3,,,,,
clothes dryer,4,powered,W29.2,,,,,
commercial,5,clothes dryer,W31.82,,,,,
dishwasher,4,powered,W29.2,,,,,
commercial,5,dishwasher,W31.82,,,,,
edger,4,powered,W29.3,,,,,
electric fan,4,powered,W29.2,,,,,
commercial,5,electric fan,W31.82,,,,,
electric knife,4,powered,W29.1,,,,,
food processor,4,powered,W29.0,,,,,
commercial,5,food processor,W31.82,,,,,
garbage disposal,4,powered,W29.0,,,,,
commercial,5,garbage disposal,W31.82,,,,,
garden tool,4,powered,W29.3,,,,,
hedge trimmer,4,powered,W29.3,,,,,
ice maker,4,powered,W29.0,,,,,
commercial,5,ice maker,W31.82,,,,,
kitchen appliance,4,powered,W29.0,,,,,
commercial,5,kitchen appliance,W31.82,,,,,
lawn mower,4,powered,W28,,,,,
meat grinder,4,powered,W29.0,,,,,
commercial,5,meat grinder,W31.82,,,,,
mixer,4,powered,W29.0,,,,,
commercial,5,mixer,W31.82,,,,,
rototiller,4,powered,W29.3,,,,,
sewing machine,4,powered,W29.2,,,,,
commercial,5,sewing machine,W31.82,,,,,
washing machine,4,powered,W29.2,,,,,
commercial,5,washing machine,W31.82,,,,,
"transmission device(belt, cable, chain, gear, pinion, shaft)",2,with,W24.1,,,,,
agricultural operations,3,"transmission device(belt, cable, chain, gear, pinion, shaft)",W30.89,,,,,
turbine(gas) (water-driven),2,with,W31.3,,,,,
turkey,2,with,W61.49,,,,,
peck,3,turkey,W61.43,,,,,
strike,3,turkey,W61.42,,,,,
turtle(nonvenomous),2,with,W59.29,,,,,
bite,3,turtle(nonvenomous),W59.21,,,,,
strike,3,turtle(nonvenomous),W59.22,,,,,
terrestrial,3,turtle(nonvenomous),W59.89,,,,,
bite,4,terrestrial,W59.81,,,,,
crushing,4,terrestrial,W59.83,,,,,
strike,4,terrestrial,W59.82,,,,,
under-cutter,2,with,W31.0,,,,,
urine,2,with,,,,,,
vehicle,2,with,,,,,,
agricultural use(transport),3,vehicle,,,,,,
not on public highway,4,agricultural use(transport),W30.81,,,,,
industrial use(transport),3,vehicle,,,,,,
not on public highway,4,industrial use(transport),W31.83,,,,,
off-road use(transport),3,vehicle,,,,,,
not on public highway,4,off-road use(transport),W31.83,,,,,
special construction use(transport),3,vehicle,,,,,,
not on public highway,4,special construction use(transport),W31.83,,,,,
venomous,2,with,,,,,,
animal,3,venomous,X58,,,,,
arthropods,3,venomous,X58,,,,,
lizard,3,venomous,X58,,,,,
marine animal NEC,3,venomous,X58,,,,,
marine plant NEC,3,venomous,X58,,,,,
millipedes(tropical),3,venomous,X58,,,,,
plant(s),3,venomous,X58,,,,,
snake,3,venomous,X58,,,,,
spider,3,venomous,X58,,,,,
viper,2,with,X58,,,,,
washing-machine(powered),2,with,W29.2,,,,,
wasp,2,with,X58,,,,,
weaving-machine,2,with,W31.89,,,,,
winch,2,with,W24.0,,,,,
agricultural operations,3,winch,W30.89,,,,,
wire  NEC,2,with,W24.0,,,,,
agricultural operations,3,wire  NEC,W30.89,,,,,
wood slivers,2,with,W45.8,,,,,
yellow jacket,2,with,X58,,,,,
zebra,2,with,,,,,,
pressure,1,Contact(accidental),X50.9,,,,,
stress,1,Contact(accidental),X50.9,,,,,
Coup de soleil,0,,X32,,,,,
Crash,0,,,,,,,
aircraft(in transit) (powered),1,Crash,V95.9,,,,,
balloon,2,aircraft(in transit) (powered),V96.01,,,,,
fixed wing NEC(private),2,aircraft(in transit) (powered),V95.21,,,,,
commercial,3,fixed wing NEC(private),V95.31,,,,,
glider,2,aircraft(in transit) (powered),V96.21,,,,,
hang,3,glider,V96.11,,,,,
powered,3,glider,V95.11,,,,,
helicopter,2,aircraft(in transit) (powered),V95.01,,,,,
in war operations,2,aircraft(in transit) (powered),,,,,,
microlight,2,aircraft(in transit) (powered),V95.11,,,,,
nonpowered,2,aircraft(in transit) (powered),V96.9,,,,,
specified NEC,3,nonpowered,V96.8,,,,,
powered NEC,2,aircraft(in transit) (powered),V95.8,,,,,
stated as,2,aircraft(in transit) (powered),,,,,,
homicide(attempt),3,stated as,Y08.81,,,,,
suicide(attempt),3,stated as,X83.0,,,,,
ultralight,2,aircraft(in transit) (powered),V95.11,,,,,
spacecraft,1,Crash,V95.41,,,,,
transport vehicle NEC,1,Crash,V89.9,,,,,
homicide(attempt),2,transport vehicle NEC,Y03.8,,,,,
motor NEC(traffic),2,transport vehicle NEC,V89.2,,,,,
homicide(attempt),3,motor NEC(traffic),Y03.8,,,,,
suicide(attempt),3,motor NEC(traffic),,,,,,
Cruelty(mental) (physical) (sexual),0,,X58,,,,,
Crushed(accidentally),0,,X58,,,,,
between objects(moving) (stationary and moving),1,Crushed(accidentally),W23.0,,,,,
stationary,2,between objects(moving) (stationary and moving),W23.1,,,,,
by,1,Crushed(accidentally),,,,,,
alligator,2,by,W58.03,,,,,
avalanche NEC,2,by,,,,,,
cave-in,2,by,W20.0,,,,,
caused by cataclysmic earth surface movement,3,cave-in,,,,,,
crocodile,2,by,W58.13,,,,,
crowd or human stampede,2,by,W52,,,,,
falling,2,by,,,,,,
aircraft,3,falling,V97.39,,,,,
in war operations,4,aircraft,,,,,,
"earth, material",3,falling,W20.0,,,,,
caused by cataclysmic earth surface movement,4,"earth, material",,,,,,
object NEC,3,falling,W20.8,,,,,
landslide NEC,2,by,,,,,,
lizard(nonvenomous),2,by,W59.09,,,,,
machinery,2,by,,,,,,
reptile NEC,2,by,W59.89,,,,,
snake(nonvenomous),2,by,W59.13,,,,,
in,1,Crushed(accidentally),,,,,,
machinery,2,in,,,,,,
"Cut, cutting(any part of body) (accidental)",0,,,,,,,
during medical or surgical treatment as misadventure,1,"Cut, cutting(any part of body) (accidental)",,,,,,
homicide(attempt),1,"Cut, cutting(any part of body) (accidental)",,,,,,
inflicted by other person,1,"Cut, cutting(any part of body) (accidental)",,,,,,
legal,1,"Cut, cutting(any part of body) (accidental)",,,,,,
execution,2,legal,,,,,,
intervention,2,legal,,,,,,
machine NEC,1,"Cut, cutting(any part of body) (accidental)",W31.9,,,,,
self-inflicted,1,"Cut, cutting(any part of body) (accidental)",,,,,,
suicide(attempt),1,"Cut, cutting(any part of body) (accidental)",,,,,,
Cyclone(any injury),0,,X37.1,,,,,
Decapitation(accidental circumstances) NEC,0,,X58,,,,,
homicide,1,Decapitation(accidental circumstances) NEC,X99.9,,,,,
legal execution,1,Decapitation(accidental circumstances) NEC,,,,,,
Dehydration from lack of water,0,,X58,,,,,
Deprivation,0,,X58,,,,,
Derailment(accidental),0,,,,,,,
railway(rolling stock) (train) (vehicle) (without antecedent collision),1,Derailment(accidental),V81.7,,,,,
with antecedent collision,2,railway(rolling stock) (train) (vehicle) (without antecedent collision),,,,,,
streetcar(without antecedent collision),1,Derailment(accidental),V82.7,,,,,
with antecedent collision,2,streetcar(without antecedent collision),,,,,,
Descent,0,,,,,,,
parachute(voluntary) (without accident to aircraft),1,Descent,V97.29,,,,,
due to accident to aircraft,2,parachute(voluntary) (without accident to aircraft),,,,,,
Desertion,0,,X58,,,,,
Destitution,0,,X58,,,,,
"Disability, late effect or sequela of injury",0,,,,,,,
Discharge(accidental),0,,,,,,,
airgun,1,Discharge(accidental),W34.010,,,,,
assault,2,airgun,X95.01,,,,,
homicide(attempt),2,airgun,X95.01,,,,,
stated as undetermined whether accidental or intentional,2,airgun,Y24.0,,,,,
suicide(attempt),2,airgun,X74.01,,,,,
BB gun,1,Discharge(accidental),,,,,,
firearm(accidental),1,Discharge(accidental),W34.00,,,,,
assault,2,firearm(accidental),X95.9,,,,,
handgun(pistol) (revolver),2,firearm(accidental),W32.0,,,,,
assault,3,handgun(pistol) (revolver),X93,,,,,
homicide(attempt),3,handgun(pistol) (revolver),X93,,,,,
legal intervention,3,handgun(pistol) (revolver),,,,,,
stated as undetermined whether accidental or intentional,3,handgun(pistol) (revolver),Y22,,,,,
suicide(attempt),3,handgun(pistol) (revolver),X72,,,,,
homicide(attempt),2,firearm(accidental),X95.9,,,,,
hunting rifle,2,firearm(accidental),W33.02,,,,,
assault,3,hunting rifle,X94.1,,,,,
homicide(attempt),3,hunting rifle,X94.1,,,,,
legal intervention,3,hunting rifle,,,,,,
injuring,4,legal intervention,,,,,,
bystander,5,injuring,Y35.032,,,,,
law enforcement personnel,5,injuring,Y35.031,,,,,
suspect,5,injuring,Y35.033,,,,,
unspecified person,5,injuring,Y35.039,,,,,
stated as undetermined whether accidental or intentional,3,hunting rifle,Y23.1,,,,,
suicide(attempt),3,hunting rifle,X73.1,,,,,
larger,2,firearm(accidental),W33.00,,,,,
assault,3,larger,X94.9,,,,,
homicide(attempt),3,larger,X94.9,,,,,
hunting rifle,3,larger,,,,,,
legal intervention,3,larger,,,,,,
machine gun,3,larger,,,,,,
shotgun,3,larger,,,,,,
specified NEC,3,larger,W33.09,,,,,
assault,4,specified NEC,X94.8,,,,,
homicide(attempt),4,specified NEC,X94.8,,,,,
legal intervention,4,specified NEC,,,,,,
injuring,5,legal intervention,,,,,,
bystander,6,injuring,Y35.092,,,,,
law enforcement personnel,6,injuring,Y35.091,,,,,
suspect,6,injuring,Y35.093,,,,,
unspecified person,6,injuring,Y35.099,,,,,
stated as undetermined whether accidental or intentional,4,specified NEC,Y23.8,,,,,
suicide(attempt),4,specified NEC,X73.8,,,,,
stated as undetermined whether accidental or intentional,3,larger,Y23.9,,,,,
suicide(attempt),3,larger,X73.9,,,,,
legal intervention,2,firearm(accidental),,,,,,
injuring,3,legal intervention,,,,,,
bystander,4,injuring,Y35.002,,,,,
law enforcement personnel,4,injuring,Y35.001,,,,,
suspect,4,injuring,Y35.03,,,,,
unspecified person,4,injuring,Y35.009,,,,,
using rubber bullet,3,legal intervention,,,,,,
injuring,4,using rubber bullet,,,,,,
bystander,5,injuring,Y35.042,,,,,
law enforcement personnel,5,injuring,Y35.041,,,,,
suspect,5,injuring,Y35.043,,,,,
unspecified person,5,injuring,Y35.049,,,,,
machine gun,2,firearm(accidental),W33.03,,,,,
assault,3,machine gun,X94.2,,,,,
homicide(attempt),3,machine gun,X94.2,,,,,
legal intervention,3,machine gun,,,,,,
stated as undetermined whether accidental or intentional,3,machine gun,Y23.3,,,,,
suicide(attempt),3,machine gun,X73.2,,,,,
pellet gun,2,firearm(accidental),,,,,,
shotgun,2,firearm(accidental),W33.01,,,,,
assault,3,shotgun,X94.0,,,,,
homicide(attempt),3,shotgun,X94.0,,,,,
legal intervention,3,shotgun,,,,,,
stated as undetermined whether accidental or intentional,3,shotgun,Y23.0,,,,,
suicide(attempt),3,shotgun,X73.0,,,,,
specified NEC,2,firearm(accidental),W34.09,,,,,
assault,3,specified NEC,X95.8,,,,,
homicide(attempt),3,specified NEC,X95.8,,,,,
legal intervention,3,specified NEC,,,,,,
stated as undetermined whether accidental or intentional,3,specified NEC,Y24.8,,,,,
suicide(attempt),3,specified NEC,X74.8,,,,,
stated as undetermined whether accidental or intentional,2,firearm(accidental),Y24.9,,,,,
suicide(attempt),2,firearm(accidental),X74.9,,,,,
Very pistol,2,firearm(accidental),W34.09,,,,,
assault,3,Very pistol,X95.8,,,,,
homicide(attempt),3,Very pistol,X95.8,,,,,
stated as undetermined whether accidental or intentional,3,Very pistol,Y24.8,,,,,
suicide(attempt),3,Very pistol,X74.8,,,,,
firework(s),1,Discharge(accidental),W39,,,,,
stated as undetermined whether accidental or intentional,2,firework(s),Y25,,,,,
